text,tags,is_synth,university
Hacettepe ders kayıt günü bundan daha sabırlı olmayı öğreten bir şey yok,0,0,HACETTEPE
"Hakkım olan dersler kim aldı diye ağlayacağım gerçekten. Benim o iki dersi almam lazım lütfen derslerimi geri veriin. Dönem uzattım ben 231.5 tiel param gitti 3 ders için onun da sadece 1 tanesini alabildim. Lütfen derslerimi geri verin 😭
#hacettepe",0,0,HACETTEPE
Ben ders seçebileceğime olan umutlarımı kaybettim Ela #hacettepe,0,0,HACETTEPE
İstedigimiz dersleri seçemeyeceksek neden adları secmeli ders #hacettepe ? Yapmıyorum kayıt falan sinirlendim🥲,0,0,HACETTEPE
Hacettepe prens bile çökmüş hoş geldin ders seçimi siniri bebek,0,0,HACETTEPE
"sabahin korunde kalkip istedigim dersleri alamadim. sistem 9595 defa atti beni siteden, ders kontenjanlari zaten 30 kisi, dolarsa diye a,b,c ve d plani yapmistik ve d planina kaldik saka gibi. tesekkurler hacettepe tesekkurler",0,0,HACETTEPE
hacettepe ders kayittan ilk defa memnun ayriliyorum gozlerim yasardi,1,0,HACETTEPE
#hacettepe İlk defa alamadığım dersleri seçebilmenin mutluluğunu yaşıyorum. Ders seçmeye devam eden herkese kolay gelsin.,1,0,HACETTEPE
"Üstten ders almak zorunda kaldım, sağ olma Hacettepe",0,0,HACETTEPE
Hacettepe sayesinde tam 3 saatte ders seçebildim tşk hacettepe ✊🏻,0,0,HACETTEPE
önceki sene ortalaman üçün üstündeyse akts hakkın 30 dan 40 a çıkmıyo mu bu böle değil midir üstten niye ders alamıyorum ben allahın cezası hacettepe,0,0,HACETTEPE
31 dkda ders secimimi tamamladim secmek istedigim secmelinin kontenjani gozlerimin onunde doldu tesekkurler hacettepe 🫶🏼🫶🏼🫶🏼,0,0,HACETTEPE
Evet başka bir tarayıcıdan daha girmedim lütfen artık ders seçebilir miyim hacettepe,0,0,HACETTEPE
Çok şükür bugün ders seçimi yapmıyorum. Allah yapanlara sabırlar versinnn #hacettepe,0,0,HACETTEPE
Yeni ders seçimi yeni çöküşler #hacettepe,0,0,HACETTEPE
Hacettepe ders seçimimi 9.07'de tamamlayarak tüm şansımı kullandım,0,0,HACETTEPE
yav ders seçeyim diyorum hacettepe nau nau diyor,0,0,HACETTEPE
Evet yine günümüz aymadı Hacettepe sağ olsun sinir krizleri ile ders seçiyoruz #hacettepe,0,0,HACETTEPE
"Ders seçerken sabah sabah 404 kere 404 hatası yedik
#Hacettepe",0,0,HACETTEPE
Hacettepe de ders seçmek kazanmaktan daha zor🤦🏻‍♀️,0,0,HACETTEPE
hacettepe beni şaşırt ve bu ders seçiminde sistem çökmesin nasıl fikir,0,0,HACETTEPE
#hacettepe Sistem ders kaydınız yok yazdı. Yine sistem çökecek gibi hissediyorum. Bu hiç iyiye işaret değil. 😒,0,0,HACETTEPE
Bilsis'de 2022-2023 ders kaydınız yok yazıyor. Sizde de Hacettepe sistemi böyle bir hata veriyor mu ? :(,0,0,HACETTEPE
hacettepe... ders seçim haftası... açılmayan seçmeliler... zorunlu derslerimin 20 akts olması... sanırım dönem uzatacak olmam,0,0,HACETTEPE
Hacettepe ders kayıt savaşları saat 9 itibariyle başlayacak sona kalan kaybeder uxjfirdjifnfifmrofnrifj,0,0,HACETTEPE
Hacettepe ders seçim gününe mutsuz uyandım.. Bu ders seçim savaşı beni öldürecek,0,0,HACETTEPE
Hacettepe üni de ders seçmenin zorluğunu size tam olarak anlatamam ama 09.00 da açılacak ve açıldığı anda çökecek olan sisteme çökmeden girebilme umuduyla sabahlıyorum,0,0,HACETTEPE
"Hacettepe sıhhiye yurt odalarını dört kişiliğe çıkarırken ranza bulmuş amaa hala dolap bulamıyor 
İşin garibi sorduğunuzda onların da bilgisi olmadığını söylüyorlar. Pardon ama sizinn neden bilginiz yokkk",0,0,HACETTEPE
3 kasımda yaşadığım Hacettepe yemekhane rezaleti,0,0,HACETTEPE
HACETTEPE YEMEKHANE REZALETİ,0,0,HACETTEPE
"hacettepe ring sayısını artırmamaya devam ederse yakında ring sırasına evin önünden girebilicrm, otobüs çilesine son yuppiii",0,0,HACETTEPE
bugün hacettepe yemekhane yemekleriyle tanıştım f/p 2/10,0,0,HACETTEPE
"Ya bu yemekhane kuyruklarına ne zaman çözüm bulunacak? Bugün yine her yerde 300 metre sıra vardı Beytepe'de! 

@HacettepeDerts 

#hacettepe #beytepe",0,0,HACETTEPE
ya bu ring sırası nee allahımmmm offfff pişmanlıksın Hacettepe,0,0,HACETTEPE
Hay bu Hacettepe’nin  ring kuyruğuna…,0,0,HACETTEPE
Hacettepe ring sırasını gören bi çocuk nasıl bunu mu beklicez dedi dkdkd otostop sırası var diye kavga edildi bugin de hacom yoruyot,0,0,HACETTEPE
YEMEKHANE SIRASI RING DURAGINA KADAR UZAMIŞ SAKA MI HACETTEPE,0,0,HACETTEPE
"5 senedir okuduğum okulda ilk defa ring sırasının sonunu bulamadım, hacettepe eziyetsin kardeşim",0,0,HACETTEPE
"Hacettepe Üniversitesi Beytepe Kampüsü Eskişehir yolundaki metro durağına 4 km uzaklıkta. Metro durağı - Kampüs arası ring seferleri özellikle öğrencilerimizi çok mağdur ediyor. Özellikle sabahları ve akşamları kuyruğun sonu gözükmüyor.
@ankarabbld @mavimasa @Hacettepe1967",0,0,HACETTEPE
"Bugün kampüste tüm Türkiye Hacettepe’yi tercih etmiş gibi bir kalabalık vardı ve EĞİTİLMEZ ANDAVALLAR sürü halinde ring sıralarında kaynak yapıyorlardı?? Kaynak yapmanın bile bir adabı vardır, halihazırda sıra varken sürü halinde sıranın yanında sıra olmak nasıl bir aptallık?",0,0,HACETTEPE
"hacettepe kazanmak isteyenlere seneye gelmek isteyenlere küçük bir şey hacettepede her şeyin sırası var isim yazma sırası, yemek sırası, çay, ring sırası her şey için sıraya girmeniz lazım sıra da sıra hani Batum kerkük boru hattı gibi kampüsün bir ucundan diğer ucuna",0,0,HACETTEPE
Hacettepe ring sırası kadar asap bozucu bir yer olamaz,0,0,HACETTEPE
bir internet sitesi nasıl bıçaklanır bilen söylesin hacettepe bilsisi bıçaklamam gerekiyor,0,0,HACETTEPE
Hacettepe'ye ulaşım... Anlayamazsın,0,0,HACETTEPE
"7/8 katlı 3/5 bina bulup üzerine üniversite yazınca üniversite olmuyor. Hoca kadrosu, kampüs, yurt v.b ölçütlerle en iyi devlet üniversitesinin (Örneğin Hacettepe) bir adım önüne geçemeyen özel üniversiteler kapatılmalıdır.",0,0,HACETTEPE
"Hacettepe'ye dair özlemediklerim listesi
🦌 Yemekhane Sırası
🦌 Ders Seçim Haftası 
🦌 Ego Sırası
🦌 Kütüphanede Yer Bulma Sıkıntısı
Gerisi sizde :)",0,0,HACETTEPE
hacettepe rektörlüğünce alınan vasat kararın acısını öğrenciler ve yurt işçileri olarak çekiyoruz.yurt temizliği için işçikadınları ayın19una teslim etmek suretiyle sıkıştıran yönetimin yapması gereken mevcut personel açığını kapatmaktır insani olmayan koşullardaçalıştırmakdeğil,0,0,HACETTEPE
Bu gece başta Hacettepe yurt zamları olmak üzere sırasıyla izmirde hala arkadaş çevresi oluşturamamama ve araya kaynayan dateime ağlicam.,0,0,HACETTEPE
yemekhane yemeği 6 tl olduğuna göre zayıflama kararı almış bulunuyorum #hacettepe,0,0,HACETTEPE
Hacettepe kampüsüne alınmadım çok kırıcı kardeşime yurt bakcaktim sadece..,0,0,HACETTEPE
"Şenlik yapmayan ak rektör, 3 köfte 2 patates ile öğle yemeği veren yemekhane ve idare ihale yapmayı bile beceremediği için kapalı olan BAM'ı seçtiğiniz için teşekkür ederiz.",0,0,HACETTEPE
Hacettepe'yi yeni kazananlar bitmeyen ödevler herkes bahar şenliği yaparken  senin finallere çalışman  bitmeyen yemekhane sırası şimdiden gecmis olsun,0,0,HACETTEPE
Hacettepe'ye gelecekler olanları tebrik ederim. Hacettepe'nin mor dünya salatasını tatma ayrıcalığına kavuştunuz 💜💜💜💜💜,1,0,HACETTEPE
bi gün içinde hem hacettepe öğrenci işlerine hem yurt idaresine laf anlatmaya çalışıp sorunumu çözemedim üstüne yeni sorunlar edindim i'm literally gonna get violent,0,0,HACETTEPE
Türkiye'de son yirmi senede Türkiye'nin kendisinden daha kötü şekilde yönetilebilmeyi başaran tek kurum Marmara Üniversitesi olabilir,0,0,MARMARA
"Öğrencilerin maddi koşullar sebebiyle yalnızca öğrenci olamadığı bir dönemdeyken, fiziksel imkanları yetersiz olduğu halde, Marmara Üniversitesi’nin bu uygulamayı hayata geçirmesi hangi gerekçeye dayandırılmıştır akıl almıyor… #mühfyoklamaylamağdur #marmarauniversitesi",0,0,MARMARA
Marmara üni yer yüzündeki en iğrenç eğitim kurumudur asla öğrencisini düşünmeyen anca göbekli kel adamların borusunun öttüğü bir yer hiç bir öğrenci bu kurumun uyguladığı kötü muameleleri hak etmiyor.,0,0,MARMARA
Marmara Üniversitesi isimli devlet kurumundan nefret ediyorum… teşekkürler,0,0,MARMARA
Marmara Üniversitesi sen kanserin en berbat türüsün,0,0,MARMARA
bizim eski tarih hocası da Marmara üniversitesi mezunu boru değil adamın 2 tane kitabı var ayrıca ve çok da zeki bir adam çok seviyorum onu ama işte onunla da vedalaşamadım kitabımı imzalamıştı canım ya,1,0,MARMARA
An itibari ile Marmara üni ile işim kalmadığı için teşekkürler Allahım,0,0,MARMARA
Üniversitelerin güz dönemi başlayacak marmara üniversitesi daha yeni mezuniyet töreni yapmış mezun fotoğraflarına hasret kalmıştık teşekkürler Marmara üni mezunları,1,0,MARMARA
Marmara üniversitesi ve Kadıköy harika bir ikili :),1,0,MARMARA
"Marmara Üniversitesi Hukuk Fakültesinde başlayan derse devam zorunluluğu bütün okullara yayılmalı. Biz hukukçuların tek sermayesi hocadır. Kitap her yerde aynı kitap. O kitabı bir hoca eşliğinde okumadıysan, hocanın derslerini takip etmediysen işe yaramaz. 
++",1,0,MARMARA
Marmara üniversitesi bana bir sağlık borçlu sınav haftası yüzünden kurdeşen dökmeye başladım,0,0,MARMARA
"marmara üni goztepe’ye gidilmemesi gereken günler: ilk hafta ve sınav haftaları
marmara üni gidilmesi gereken günler: hicbir gün",0,0,MARMARA
marmara üni yazdığım güne lanet olsun sabah 9 sınavından sonra 1 buçuğa sınav koymak nedir beyınsız ozurluler 4 saat napcaz,0,0,MARMARA
"#mühfyoklamaylamağdur

Marmara Üniversitesi Hukuk Fakültesi’ne, amfilerin fiziki yetersizliği göz ardı edilerek getirilen devam zorunluluğu kararını kabul etmiyoruz! 

Salonlarda ders dinlemek istemiyoruz!",0,0,MARMARA
5 saattir marmara üniversitesi ders seçimi yapmaya çalışıyorum beyaz ekrandan ileri gidemedim moraller bozuk,0,0,MARMARA
"Millete normal ders seçememe hataları geliyor
8 den beri zorluyorum hala database hatası
Bir adım ileri gidememişim 
Sağol Marmara Üni 
Ders kalmadı derss",0,0,MARMARA
Tus sınavına marmara üniversitesi kampüsünde girenler umarım sınav sonrası sesiniz çıkarırsınız ve bu olumsuzlukları ösym ye bildirirsiniz.İnsanların oturacak yeri yok araba park edilmiyor neymiş rektör kampüs içine girilmesine izin vermiyormuş.Bu zamana kadar içeri alınırdı #Tus,0,0,MARMARA
Marmara Üniversitesi hazırlık/hocalar kendilerini Oxford Uni'de sanıyor herhalde. Binlerce kişi sürekli kalıyor. Bu öğrenciler gerizekalı mı? Krediyi sallayın da burs alanlar bir hic ugruna kaybediyor. Işbirligi mi düsünmemek elde değil zira bin kişiden de 5 kişi geçmez ya,0,0,MARMARA
Marmara Üniversitesi’nde yemekhane sırasını gören bir genç ağlayarak kampüsten uzaklaştı,0,0,MARMARA
"Marmara Üniversitesi Dragos Kampüsü içinde bir copy center yok, dışında da yok. Bu kadar dangalak bir kampüs daha bulamazsınız. Hadımköy'de kampüsü bulunan üniversitenin içinde bile copy center var. Yapacağınız işin...",0,0,MARMARA
Marmara Üniversitesi'nin diploma arşivinin bulunduğu bodrum katı su bastı. Evraklar yoğun güvenlik önlemleri altında binanın önüne serilerek kurutulmaya çalışılıyor,0,0,MARMARA
"Gazi üni hastanesi ile Anıtkabir çok yakınmış. Şu hastane işleri niye bu kadar uzun sürüyor aw. Prensesimle el ele Anıtkabir'e gitmek. Offf varya yeminle ne güzel hissetmek kalbini, huzuru güzelim. Seni seviyorum",1,0,GAZI
Gazi üniversitesi yine şaşırtmadı. sınava 1 hafta kalmış parça parça sınav takvimi açıklıyorlar. Pazar gününe sınav koymuşlar fakat o gün benim hastanede nöbetim var. Tüm sınav programını açıklayın da ona göre nöbetimi değiştireyim. @Gazi_Universite,0,0,GAZI
Şu Gazi Üniversitesi 'ne sınav vermeyi bıraksanız mı artık? Adaylar için de adayları sınava götürenler için de zulüm olmaya başladı.,0,0,GAZI
"Bir sınav klişesini gerçek yapıyordum yine, yanlış okula gittim. Bu Gazi Üniversitesi ne ara dallanıp budaklandı",0,0,GAZI
"Gazi Üniversitesi Danışman Ders Onay Sistemi daha da güncellenmiş, çok güzel olmuş 👏",1,0,GAZI
Kızım Ankara Gazi üniversitesi Eğitim fakültesinde eğitim görmekte KYK başvurusunda Çubuk takı kız öğrenci yurdu çıkmış okulu ile yurt arasındaki mesafe  3 saat bu şekilde nasıl eğitim görmesi bekleniyor.Bu çocukları hem maddi hem manevi aşırı yıpratır.,0,0,GAZI
"Deü ilahiyattayken, çok sevmeme rağmen 1 tanesi sürekli slayttan anlattığı, 2 hoca da sürekli mucizeleri inkar ettiği için İslam Tarihi derslerine girmekten nefret eder hale gelmiştim ve nitekim yoklamanın el verdiği ölçüde girmemiştim de..",0,0,DEU
dokuz eylül endüstri mühendisliği kazandıysan yazma shshzjzj hayatının en berbat dönemine hg diyorum,0,0,DEU
Dokuz Eylül Üniversitesi Hastanesinde resmen skandal yaşıyoruz. Hastane elinde ilaç olmadığı için bizi kanser tedavisi için eczaneye ilaç almaya gönderiyor. Eczaneden aldığımız ilaçlar ile kemoterapi tedavisi görmek için hastaneye geliyoruz. Her işlem tamamlanıyor +,0,0,DEU
bana fikrimi sormadan tez danışmanımı seçtiğin için teşekkürler deü😒,0,0,DEU
"Dokuz Eylül iyi ki var, ne zaman demoralize olsam ders çalışasım kaçsa, servis grubuna bir mesaj geliyor ve tık doğuyor güneşim..",1,0,DEU
"vapurda live music oğlan var, söylemeye çalıştığı şarkı hoşuma gitti kulaklıkları taktım dinliyom şu an. teşekkürler deü müzik",1,0,DEU
hem calistim hem kopya cektim yine de max 60 bekliyorum teşekkürler deü,0,0,DEU
"mikail izmir’i suya boğuyor, deü hala vize yapma peşinde.",0,0,DEU
Korona virüs pandemisi sebebiyle yeterli ve düzgün bir eğitimden mahrum kalan istanbul üniversitesi eczacılık fakültesi öğrencileri olarak yayınlanan sınav kurallarına itirazımızı dile getirmek ve sesimizi duyurmak istiyoruz #iueczaciliktahaksizlikvar,0,0,ISTANBUL_UNI
istanbul üniversitesi kazanıp ama kampüs büyükçekmece’de diye okumaktan vazgeçmek tam benlik hareket,0,0,ISTANBUL_UNI
Bilkent'ten de @aatalar'dan da nefret ediyorum. Bu okulu sectigim güne lanet olsun.,0,0,BILKENT
Bilkent Üniversitesi'nde yaşananlar artık aklı da sinirleri de zorluyor. Sınavları yüz yüze yapma ısrarından mecburen vazgeçip nihayet finallerin online olması kararını skandal bir biçimde alan üniversite malumunuz önce öğrencilere ayna gönderdi.,0,0,BILKENT
"Sınavlarda kamera açtırma sebebiniz nedir? Bizden verim almak mı, stresimizi çoğaltmak mı? Verim almaksa derste de açtırsaydınız zorla ? Sadece sınavlarda açtırma isteğiniz kötü niyetli olduğunuzu gösterir. 
#bilgiuniversitesikvkkyıihlalediyor
#bounogrencinidinle 
#bilkent",0,0,BILKENT
Bilkent üniversitesi kopyayı önlemek için öğrencilerin evlerine ayna dağıtmış sayın bilkent başka üniversitelere kötü örnek oluyorsun,0,0,BILKENT
"Bilkent ayna yolluyor ,Atılım pandemide okula getiriyor. Canım finalleri olmadık ama vize notlarım kötü değil yani . Tamamen suçlu muamelesi . Gerek var mıydı onca tantanaya pandemide",0,0,BILKENT
Bilkent dünyanın en kötü sınav sisteminden en güzeline geçtiğin için teşekkür ederim 😍😂🥰,0,0,BILKENT
ödevlerden bıktım biraz bizi düşün #bilkent,0,0,BILKENT
Bilkent üniversitesi bir dönemde 2 final yapmayı planlayarak motivasyonumuzu ve akademik başarımızı kötü etkiliyor. Senato verdiği karardan dönmelidir! #eğitimveadalet,0,0,BILKENT
Ay bilkent kafayı yemiş? İnsanları niye böyle bi duruma sokuyo ki. Biz sürekli bizim okulun beceriksizliğinden şikayet ediyoruz ama böyle bişi başıma gelmediği için aşırı mutluyum cidden,0,0,BILKENT
Okuduğum okuldan da yaşadığım hayattan da nefret ettirdin Bilkent. #BilkentMağdur #farkındamısınız,0,0,BILKENT
Ben düne kadar Bilkent'in bizim iyiliğimizi düşünse de bazı zorlayıcı kararlar almak mecburiyetinde kaldığını düşünüyordum. Son senato kararını gördükten sonra anladım ki bayağı bayağı öğrencilerden nefret ediyorlarmış.,0,0,BILKENT
Gençliği sömüren okul kötüdür. Gençlikten korkan okul kötüdür. Güce tapanlar kötüdür. Atalar kötü bir insandır. Bilkent kötü insanlarla doludur. #OgrenciDusmaniBilkent,0,0,BILKENT
Bilkent universitesi senden nefret ediyorum ve bu son kararim artik,0,0,BILKENT
Bilkent senden nefret ediyorum,0,0,BILKENT
"Bu hava da incek soğuğunda cam açık sınav nasıl yapıcaz ? Bu kadar öğrencisinden nefret eden bir okul olamaz. Hem kendi okulum hem de Bilkent için üzülüyorum gerçekten birbirlerine şov yapacaklar diye öğrencilerini mağdur ediyorlar.
Yazık gerçekten !",0,0,BILKENT
Sistematik olarak hayatımın 8 yıldır iyiye gittiğini hiç görmedim hep bir düşüşte. Bilkent iç mimarlık seni üst sıraya yazmadığım için cok pişmanım,1,0,BILKENT
Sınava girmiş gençlere ankara için tavsiyem odtü ve bilkent dışında tercih yapmayın. Ayrıca ankara o kadar kötü değil hele odtü ve bilkentte okursanız.,1,0,BILKENT
neyse yeni evimin makyaj aynasını bilkent hediye etmiş oldu teşekkürler atalar,1,0,BILKENT
31 aralık ve 2 ocakta sınavım var teşekkürler bilkent 1 ocağa sınav koymadığın için,0,0,BILKENT
Bu arada finallere çalışmaya ödev yapmaktan ve sabah 8 buçuktan gece 10'a kadar olan dersler yüzünden henüz başlayamadım. Teşekkürler Bilkent ❤,0,0,BILKENT
"Bilkent’in mükemmel bir eğitim yuvası olmak gibi bir amacı yok ki.Modern dünyada yüksek sıralamalarda yerini almak oldu amacı her zaman. Hep de o sıralamalarla övündü. Klasik beyaz yakalı JönTürk arzuları. Ben yeni uygulamalarına şaşırmadım, sizin şaşırmanıza şaşırdım.",0,0,BILKENT
Online sınav için ayna yollayan üniversite de görmedik demeyiz teşekkürler bilkent,0,0,BILKENT
Bir Bilkent’li olarak yaptığım işte bir Bilkent’li ile karşılaştığım zaman iletişim ve paylaşım gerçekten üst düzeyde oluyor. Farklı kurumlarda olan Bilkent’liler iyi ki varsınız! #bilkentliolmakayricaliktir,1,0,BILKENT
"Bilkent Bazaar Festivali’ne de az kaldı. Seviyorum orada vakit geçirmeyi, sohbet , şenlik gırla😀",1,0,BILKENT
#BirlikteÇokGüzelsinBilkent Sonunda sağlığımızı tehlikeye atmayan güzel bir karara ulaştık. Teşekkürler Bilkent. Ancak her şeyden önce sesimizi duyurmak için bunca çaba harcayan arkadaşlarımızın hepsine teşekkür etmek istiyorum. 🙏,1,0,BILKENT
